0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 5 , 1 , 1 , 1 , 1 , 7 , 1 , 1 , 1 , 1 , 1 , 16 , 1 , 1 , 1 , 1 , 1 , 7 , 0
0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
0 , 0 , 0 , 1 , 0 , 1 , 0 , 1 , 1 , 15 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 7 , 1 , 1 , 1 , 1 , 0
0 , 0 , 0 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 0 , 7 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 17 , 1 , 1 , 1 , 1 , 1 , 0 , 0
0 , 1 , 1 , 15 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 1 , 1 , 7 , 1 , 0 , 1 , 0 , 0
0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0
0 , 0 , 1 , 1 , 15 , 1 , 1 , 7 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 0 , 0
0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 1 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 1 , 0 , 0
0 , 0 , 7 , 0 , 0 , 0 , 1 , 1 , 1 , 1 , 16 , 1 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0
0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
0 , 0 , 1 , 1 , 17 , 1 , 1 , 1 , 1 , 1 , 1 , 7 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
0 , 1 , 1 , 0 , 0 , 1 , 1 , 7 , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 7 , 0
0 , 0 , 1 , 15 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 1 , 1 , 16 , 1 , 1 , 1 , 1 , 6 , 0
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
